task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363632,E-CommereShippingData,catboost,0.7731146556069424,0.6930770229899987,0.6994392729712938,0.5968531641882531,1.4201000909997674,0.0351435430002311,1.4552436339999986
363632,E-CommereShippingData,group_model,0.7631851248951058,0.6878815430575399,0.6968431103898896,0.5201975713759871,28.166749231000267,0.1586018399998465,28.325351071000117
363691,online_shoppers_intention,lightgbm,0.9865834814264548,0.975669099756691,0.938308682572032,0.1031952689318609,1.3335276499997235,0.2831323509999492,1.6166600009996728
363691,online_shoppers_intention,xgboost,0.975975259898298,0.9472830494728304,0.856225438404397,0.1470472271062122,1.476766145000056,0.0590885799997522,1.5358547249998082
363691,online_shoppers_intention,catboost,0.9780118652345754,0.959448499594485,0.8883434261813458,0.134071209438035,6.428431058000115,0.0657448590000058,6.4941759170001205
363691,online_shoppers_intention,group_model,0.9474541663759526,0.9194763063376202,0.7965967430435866,0.2296512088307539,43.20095518500011,0.1994874030001483,43.40044258800026
363681,in_vehicle_coupon_recommendation,lightgbm,0.9614611686947703,0.9094390628519937,0.9049735380908591,0.29030733702891265,3.5059635380002874,0.9301292549998834,4.436092793000171
363681,in_vehicle_coupon_recommendation,xgboost,0.975013029441806,0.9457084929038072,0.9434407167962513,0.18966554515212758,2.478814245000194,0.14777673500020683,2.626590980000401
363681,in_vehicle_coupon_recommendation,catboost,0.9746486136554964,0.9394007659382744,0.9365302485427794,0.2201275698795465,9.886592946999826,0.1315091520000351,10.018102098999861
363681,in_vehicle_coupon_recommendation,group_model,0.9825309281477682,0.9479612525343546,0.9456362567748373,0.15980434564922466,38.451502783999786,0.23852448899970113,38.69002727299949
363679,HR_Analytics_Job_Change_of_Data_Scientists,lightgbm,0.884191132782012,0.8379567486950037,0.7544507527901357,0.37143050601640987,1.0155844159999106,0.2844774350000989,1.3000618510000095
363679,HR_Analytics_Job_Change_of_Data_Scientists,xgboost,0.8933166252256637,0.8470544369873229,0.7805671388983488,0.3534709299697245,1.5163150580001457,0.08866558599993368,1.6049806440000793
363679,HR_Analytics_Job_Change_of_Data_Scientists,catboost,0.8200432617214424,0.8064876957494407,0.7327954590317799,0.46981887859752136,4.473298305000299,0.1393550390002929,4.6126533440005915
363679,HR_Analytics_Job_Change_of_Data_Scientists,group_model,0.8265808255228411,0.8076062639821029,0.7722559214602783,0.45840474146628934,61.52819660199975,0.23078763200010144,61.758984233999854
363627,credit_card_clients_default,lightgbm,0.8774100808915745,0.8414761904761905,0.6379434917966972,0.36069275561215214,1.6073899289995097,0.3893114720003723,1.996701400999882
363627,credit_card_clients_default,xgboost,0.9269089190686066,0.8802857142857143,0.7331801906383414,0.2927180360478992,2.3970685529993716,0.13901755999995657,2.536086112999328
363627,credit_card_clients_default,catboost,0.8102947683577408,0.8321428571428572,0.6104747761935371,0.4062781556825175,1.8541679550007757,0.10029806100010319,1.9544660160008789
363627,credit_card_clients_default,group_model,0.8112466635228395,0.83,0.6075034232001824,0.40740109398463914,72.90844223799922,0.23651000700010627,73.14495224499933
363613,Amazon_employee_access,lightgbm,0.9536397731137415,0.9698753160694045,0.7279622521457099,0.09434637965477714,2.0223810309998953,0.768460702000084,2.7908417329999793
363613,Amazon_employee_access,xgboost,0.9681915305832307,0.9888830761182318,0.9134616944905275,0.08883168304618394,7.632080227999722,0.189680984000006,7.821761211999728
363613,Amazon_employee_access,catboost,0.9686875393754565,0.9718371261661871,0.7684158483438621,0.08663698496878233,10.388693978000447,0.27793115899930854,10.666625136999755
363613,Amazon_employee_access,group_model,0.9477431939697708,0.9632487575202721,0.6698318852876738,0.16133760189955598,142.71524100900024,0.36456304700004694,143.07980405600028
363699,SDSS17,lightgbm,0.9979663974666962,0.9809652799385032,0.9730922685679553,0.09234068178908768,6.779625510999722,0.6620766239993827,7.441702134999105
363699,SDSS17,xgboost,0.9989432482936041,0.9942712813661072,0.9921146260015612,0.026241131084167247,14.092409355999735,0.23459308200017404,14.327002437999909
363699,SDSS17,catboost,0.9688076299707018,0.9626809671102,0.9484528073817616,0.5085598807382895,3.6732682199999545,0.2143668480002816,3.887635068000236
363699,SDSS17,group_model,0.9933563687594832,0.9690319746691802,0.963967366777809,0.19389776043341866,239.51293073099987,0.40168690100017557,239.91461763200004
