task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363679,HR_Analytics_Job_Change_of_Data_Scientists,catboost,0.7897781073342395,0.7924495476687543,0.7120357741828669,0.480180852825088,1.5848555189986655,0.0285973030004242,1.6134528219990898
363679,HR_Analytics_Job_Change_of_Data_Scientists,group_model,0.7806171205300647,0.7839248434237995,0.6941350708896521,0.4645556149926879,15.320087414002046,0.0408815209993917,15.360968935001438
363627,credit_card_clients_default,lightgbm,0.7845601611876071,0.8215555555555556,0.5936528937401945,0.4250557696424286,0.5168745560004027,0.0430325230008747,0.5599070790012775
363627,credit_card_clients_default,xgboost,0.7724750319224354,0.8205555555555556,0.6017182685929513,0.4409693003223859,1.282579260001512,0.0255670650003594,1.3081463250018714
363627,credit_card_clients_default,catboost,0.7859532541894366,0.8223333333333334,0.5903752234612397,0.426204345189998,0.6874030150029284,0.0221044569989317,0.7095074720018602
363627,credit_card_clients_default,group_model,0.7789855319117223,0.817,0.5988688160548122,0.4348882798210731,24.493200105996948,0.0436792549990059,24.536879360995957
363613,Amazon_employee_access,lightgbm,0.8324199376176216,0.950259383582545,0.5517268486167685,0.1711721638393524,0.6738545629996224,0.1068808210002316,0.7807353839998541
363613,Amazon_employee_access,xgboost,0.8273707713623973,0.9464957786593428,0.4899419623755654,0.4192332259781737,3.776814363001904,0.0687222519991337,3.8455366150010377
363613,Amazon_employee_access,catboost,0.8546653389190824,0.9517851693622216,0.5689266756512471,0.152668364790195,3.7968909549999807,0.0742883899984008,3.8711793449983816
363613,Amazon_employee_access,group_model,0.8309709078309657,0.9469026548672568,0.5038331626265649,0.1728759772019701,34.38187393800035,0.2205245379991538,34.60239847599951
363699,SDSS17,lightgbm,0.9931455745165289,0.9762128459173216,0.9665078898042774,0.1097587107745189,2.2345750290005526,0.0816793989979487,2.3162544279985013
363699,SDSS17,xgboost,0.992583594249028,0.9651520327980868,0.9515525319915186,0.1286148906856213,6.115801771000406,0.0559554049978032,6.171757175998209
363699,SDSS17,catboost,0.9671862887661036,0.961479330372395,0.9461294761848912,0.525124263400862,1.4722507309998036,0.0577616770024178,1.5300124080022215
363699,SDSS17,group_model,0.986038005234438,0.9500768705158864,0.9400149190269552,0.1977097667435038,69.03072261700072,0.2274048639992543,69.25812748099997
363621,blood-transfusion-service-center,realmlp_hpo,0.6855642191899503,0.7644444444444445,0.4894379337683985,0.5264291199679414,53.62371690299915,0.023074749999068445,53.64679165299822
363629,diabetes,realmlp_hpo,0.7480658436213993,0.7359307359307359,0.6425258797689315,0.6031071703595647,52.98370125099973,0.022008059000654612,53.005709310000384
363614,anneal,realmlp_hpo,0.9998584142394822,0.9851851851851852,0.9798690748370245,0.11930963126245202,54.99913465299687,0.03234754699951736,55.03148219999639
363626,credit-g,realmlp_hpo,0.7359259259259259,0.74,0.6206328908341752,0.619886513810001,92.79604207400189,0.02725525200003176,92.82329732600192
363685,maternal_health_risk,realmlp_hpo,0.9292246797650577,0.819672131147541,0.8220679794147587,0.5028618141239346,84.76729767600045,0.023253958999703173,84.79055163500016
363696,qsar-biodeg,realmlp_hpo,0.9131731197151758,0.8738170347003155,0.8465222448302433,0.38057168902519534,94.78104641299797,0.02647146199888084,94.80751787499685
363707,website_phishing,realmlp_hpo,0.9673591094571701,0.8768472906403941,0.8481126368386669,0.37780933436418684,81.61595197799761,0.02460174299994833,81.64055372099756
363671,Fitness_Club,realmlp_hpo,0.8358233420756838,0.7733333333333333,0.6003620738419073,0.5099656933749164,116.93272693700055,0.026262175000738353,116.95898911200129
363711,MIC,realmlp_hpo,0.6059832942467887,0.8823529411764706,5.708982402718653e-07,0.5296929219005704,135.03084512699934,0.05500336099794367,135.08584848799728
363682,Is-this-a-good-customer,realmlp_hpo,0.7385833765080305,0.8839458413926499,0.18351093641814378,0.3494938087616291,127.65053960799924,0.025722132002556464,127.67626174000179
363684,Marketing_Campaign,realmlp_hpo,0.858583916083916,0.8854166666666666,0.6083049934325421,0.2969468413050288,159.80045400000017,0.029294759999174858,159.82974875999935
363674,hazelnut-spread-contaminant-detection,realmlp_hpo,0.9873302469135803,0.9416666666666667,0.9415191624886524,0.1692254708381171,176.76755684100135,0.022094511998147937,176.7896513529995
363700,seismic-bumps,realmlp_hpo,0.659526707234618,0.9278350515463918,0.1394473783618074,0.35762586337883495,177.46227361300043,0.025243626998417312,177.48751723999885
363702,splice,realmlp_hpo,0.9954892366169291,0.9634273772204807,0.9624493780225104,0.19153058361961908,177.98204378100127,0.047345909999421565,178.0293896910007
363620,Bioresponse,realmlp_hpo,0.8268062860502439,0.7708703374777975,0.7635574878045531,0.6309004181245829,173.05366033999962,0.07556153699988499,173.1292218769995
363677,hiva_agnostic,realmlp_hpo,0.5331126645142817,0.9592720970537262,9.981998160893112e-09,0.20540999393417125,179.54847472999973,0.6448305120029545,180.19330524200268
363704,students_dropout_and_academic_success,realmlp_hpo,0.8621159439717335,0.7718373493975904,0.6694877960455284,0.6100871610823919,179.70839845400042,0.038788280999142444,179.74718673499956
363623,churn,realmlp_hpo,0.9090919078870267,0.948,0.8456567606599482,0.17569473335866242,179.25117216999934,0.029392305001238128,179.28056447500057
363694,polish_companies_bankruptcy,realmlp_hpo,0.7877999507267799,0.949238578680203,0.6757766329562361,0.1809755139604258,179.74026361399956,0.02590460699866526,179.76616822099822
363706,taiwanese_bankruptcy_prediction,realmlp_hpo,0.9376415671870217,0.9687194525904204,0.5201186556719163,0.10216410359576121,180.3660872670007,0.030933712998375995,180.39702097999907
